lab_id	inhibitor	plot_name	type	min_conc	max_conc	inhibitor1	inhibitor2	auc	rescaled_auc	zscore
10139	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.44563745710689	0.504986040348959	0.054120755060162
10159	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.44385321409469	0.504362773561478	0.0496612244276936
10205	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	2.13118690142797	0.744460258209883	1.76758059551342
10250	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	2.19185277132598	0.765651890505735	1.91920865475477
10289	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.53897544737134	0.537590606511834	0.28740939562661
10290	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.22683294231074	0.428553858134676	-0.492758470236802
10292	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.60926976179313	0.562145620166462	0.463102754831652
10308	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.53549911732771	0.53637626460678	0.278720668691926
10320	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	0.993167479502976	0.34693049105221	-1.07678109608625
10326	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	0.936437341223651	0.327113677536976	-1.21857220173181
10336	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.8804926170533	0.656888430721522	1.1409961936654
10348	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	0.910399691767921	0.318018278525278	-1.28365061008261
10356	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.30058491051293	0.454316689754231	-0.308423063482902
10404	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.45249785367296	0.507382494923438	0.0712676058131122
20003	GEFITINIB;PI-103	GEF + PI-	combination	0.0193993614047679	14.142135623731	GEFITINIB	PI-103	1.93679967431548	0.676557454757073	1.28172985212295
10004	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.42276299822911	0.496995598238434	-1.27893203903531
10021	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.66997401955214	0.583350662002745	-0.483673043315318
10054	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.93412505002564	0.675623162467599	0.366080669478295
10058	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.44207320767509	0.503740986688697	-1.21681256843498
10139	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.94159256413501	0.678231693647257	0.390103092667053
10159	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.36983834269833	0.478508105332152	-1.44918661822429
10205	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.05910434875714	0.719280582162795	0.768129538752319
10250	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.06347771815008	0.720808275348848	0.782198334442451
10289	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.31551248287425	0.808848355690326	1.59297494467764
10290	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.4966819088698	0.522816745724509	-1.04114054282197
10292	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.04743001727832	0.715202537284926	0.730574105026661
10308	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.7772924173042	0.620838825076399	-0.138437945131506
10320	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.59659371152596	0.55771765767821	-0.719731896008114
10326	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.62158573055343	0.566447799988071	-0.639334477452773
10336	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.42105594187789	0.845716502115946	1.93250020031892
10348	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.45558487215506	0.508460843600761	-1.17334657461585
10356	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.97191162671571	0.688822663938217	0.487637203929791
10404	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	1.96132802194982	0.685125628670437	0.453590554827431
20003	GEFITINIB;PONATINIB HYDROCHLORIDE	GEF + PON	combination	0.0237592683887615	17.3205080756888	GEFITINIB	PONATINIB HYDROCHLORIDE	2.01828197008249	0.705020622818773	0.636807060919566
10004	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	1.64851534160362	0.575854776533622	-1.65808681633437
10021	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.41627328231337	0.844045836829882	0.436651162586361
10054	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.3316058628004	0.814470050233992	0.205645985268261
10058	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	1.50024363131178	0.52406091666374	-2.06262888132525
10139	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.6441570537918	0.92364955963946	1.05840544943135
10159	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.43726310691716	0.851377943757643	0.493919450463381
10205	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.76827522207118	0.967006171649365	1.39704739265702
10250	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.31772487806344	0.809621183400887	0.16777333769077
10289	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.65481361484637	0.927372079794308	1.08748063313451
10290	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.55509086568901	0.892537207480977	0.815398745151429
10292	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.46285621560721	0.860318057030218	0.563747261976666
10308	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.01844121298812	0.705076249105971	-0.648787229724935
10320	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	1.70738232130521	0.596418025528499	-1.49747512930801
10326	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	1.79005846590275	0.625298225530498	-1.27190291330578
10336	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.49189134619792	0.870460527783126	0.642966228719032
10348	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.05609214440807	0.718228367349543	-0.546061055490661
10356	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.30051831227735	0.803610633880598	0.1208272301642
10404	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.36503344112267	0.826146878564935	0.29684923324806
20003	GEFITINIB;SORAFENIB TOSYLATE	GEF + SOR	combination	0.0237592683887615	17.3205080756888	GEFITINIB	SORAFENIB TOSYLATE	2.40219122612076	0.839126732277273	0.398229914997982
10004	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.656830009097956	0.229442024932411	-1.06817462232223
10021	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.14462809791654	0.399838291403854	-0.183658646805863
10054	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.902128787719648	0.315129109415201	-0.623378520330465
10139	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.837757575935408	0.292643137436831	-0.74010174350751
10159	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.44998867155079	0.506505994430065	0.370046486247222
10205	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	2.42340869160952	0.846538358083408	2.13513244776609
10250	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.46895255343714	0.513130404704132	0.404433370638076
10289	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.29464709797081	0.452242509655177	0.0883682537102312
10290	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.33302459905605	0.465648431185674	0.157957523509348
10292	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.98127985317719	0.34277793861391	-0.479855239938165
10308	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.87297392717234	0.304944814928134	-0.676244532947494
10320	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.603583698357342	0.210842172326278	-1.16472525170548
10326	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.942545318026064	0.329247298940344	-0.550091913534714
10336	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	2.50179507186233	0.873920069581373	2.27726913748628
10348	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	0.73905630410485	0.25816508473137	-0.919075080507157
10356	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.05795258711008	0.369561043963839	-0.34082587593552
10404	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.29563050456345	0.452586030500482	0.0901514481539086
20003	GEFITINIB;TASELISIB	GEF + TAS	combination	0.0193993614047679	14.142135623731	GEFITINIB	TASELISIB	1.9202551880946	0.670778181022004	1.22277276002345
10004	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.37652572804271	0.480844124109712	-2.001636488855
10021	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.75527852211345	0.613148992670367	-0.85757849547947
10054	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.96238589959634	0.685495163536364	-0.231991425481278
10058	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.7949831638543	0.627018507269353	-0.737646937300011
10139	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.50382298422053	0.87462845426448	1.4034695777676
10159	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.15665115401424	0.753355359828042	0.354804819011681
10205	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.4238519426743	0.846693193307816	1.16190961899819
10250	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.18948681009558	0.76482541953441	0.453987968009324
10289	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.19910968900246	0.76818685672743	0.483054767528807
10290	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.28980632416283	0.799868752099919	0.757012378012095
10292	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.98024712129541	0.691734395632398	-0.178039946373616
10308	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.8111379464285	0.632661650814602	-0.688849916064554
10320	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.91293727145402	0.668221906812474	-0.381355599616223
10326	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.96734721987718	0.687228238085039	-0.217005296761319
10336	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.61986169973083	0.915162774390632	1.75397529574204
10348	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.45163565639184	0.507081314576421	-1.77475997400178
10356	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	1.83218344306358	0.6400132049409	-0.625280038754501
10404	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.27818301665344	0.795808530772592	0.721903098097184
20003	GEFITINIB;VORINOSTAT	GEF + VOR	combination	0.0193993614047679	14.142135623731	GEFITINIB	VORINOSTAT	2.23915872333562	0.78217667358523	0.604026595520824
10004	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.39588094660546	0.836922453466321	-0.0513259762549559
10021	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.10910428522731	0.736746429537615	-0.786770394845407
10054	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		1.98841248714772	0.694586707075133	-1.09628689748102
10058	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.7936779380272	0.975879789603536	0.968832273957108
10139	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.55442730755342	0.892305426305903	0.355269301361617
10159	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.65794721515635	0.928466711855759	0.62074815132699
10205	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.86275860017848	1.00001085393569	1.14599099798836
10250	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.80747555608074	0.980699535079505	1.00421653827819
10289	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.86272752831797	1	1.1459113135877
10290	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		1.86805336877034	0.652543195358846	-1.40495023644216
10292	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.86272752831797	1	1.1459113135877
10308	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.29038938298062	0.80007243453112	-0.321861177074407
10320	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		1.65809801998333	0.579202178195967	-1.9433848798911
10326	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.15313248638798	0.752126238033235	-0.673859202391373
10336	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.78333344476657	0.972266280054234	0.942303616446715
10348	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		1.9138160647166	0.668528892737856	-1.28759089781402
10356	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.14770215218079	0.750229328825679	-0.687785401840683
10404	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.55371829844065	0.892057757219078	0.353451033472559
20003	GSK-1838705A	GSK-1838705A	single-agent	0.0137174211248285	10	GSK-1838705A		2.63861898543584	0.921715028529517	0.571180524028179
10004	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.77049861410035	0.967782852784522	0.964318120619223
10021	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.17017001742615	0.758077740881353	-1.018464623213
10054	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.59544867835378	0.906634897201958	0.386158103205292
10058	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.74612993598256	0.959270454074991	0.883832542005039
10139	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.47362688052966	0.864080446378724	-0.016198472654082
10159	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.47957624462195	0.866158661658886	0.0034512600495075
10205	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.82957173946361	0.988418112263082	1.15942655663809
10250	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.69974323452997	0.943066780831997	0.730625195739969
10289	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.43934081013765	0.852103731845868	-0.129439502822751
10290	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.48499935505039	0.868053047476188	0.0213628668511619
10292	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.36595440467571	0.826468597263201	-0.371822256514512
10308	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.48007231609693	0.866331947963668	0.00508969934050125
10320	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.02165462395369	0.706198757637802	-1.50898558290411
10336	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.86272752831797	1	1.26893446008093
10348	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		1.77267422053617	0.619225617178358	-2.33132529849248
10356	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.57081516060407	0.898029985450476	0.304797804554506
10404	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.08062507538783	0.726798151345658	-1.3142162613236
20003	GSK-690693	GSK-690693	single-agent	0.0137174211248285	10	GSK-690693		2.76993463342305	0.967585844626491	0.962455388840327
10004	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.49042593545392	0.869948645415514	0.32429526459526
10021	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.38403691868247	0.832785130648893	-0.166926401048276
10054	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.20341875948347	0.769692098772011	-1.00088046604161
10058	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.44629261894099	0.854532118318063	0.120521962559516
10139	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.03481089777183	0.710794470533283	-1.77938032612124
10159	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.19098949149326	0.765350341525726	-1.05826915060854
10205	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.31820499538641	0.809788906717398	-0.470886978891324
10250	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.27287296413495	0.793953647929041	-0.680195012503357
10289	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.37277256309315	0.828850297355159	-0.218936426922201
10290	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.6498672253616	0.925644232344583	1.06047103139504
10292	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.31792597368958	0.809691439636065	-0.472175283895269
10308	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.43478616620715	0.850512716324678	0.067394120521952
10320	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.39503320093932	0.836626321313418	-0.116154129153872
10326	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.60559218845271	0.91017819987348	0.856043374886725
10336	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.81604178382303	0.983691865875068	1.82773579116209
10348	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.62502450424571	0.916966242256408	0.945766682995236
10356	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.55141491088504	0.891253144299119	0.605894878975782
10404	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.78356075091106	0.972345682002986	1.67776366459273
20003	HERNIARIN	HERNIARIN	single-agent	0.0137174211248285	10	HERNIARIN		2.09053655970129	0.730260403416599	-1.52208259649863
10004	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.77154917833505	0.968149832954415	0.78716381274691
10021	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.71252430128256	0.947531427441273	0.547818498218075
10054	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.52625319107951	0.882463722477923	-0.207509080347407
10058	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.38101365637009	0.831729053085636	-0.796454010908293
10139	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.80900740069267	0.981234634769146	0.939056547803374
10159	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.39114585790723	0.835268405481876	-0.755368030134152
10205	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.64395470738142	0.923578888045592	0.269769447734046
10250	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.30111453426968	0.803818914481784	-1.12044419038287
10289	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.86272752831797	1	1.15689115390637
10290	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.71897535221969	0.949784890571564	0.573977448353908
10292	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.61325813425506	0.912856046691425	0.145295135939173
10308	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.81183574084654	0.982222622667365	0.95052544020143
10320	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.1846258299627	0.763127405019332	-1.59280477737084
10326	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.00767765612947	0.701316362199898	-2.31032793771141
10336	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.59933380891414	0.907992040179041	0.0888321292418463
10348	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.55607846350373	0.892882203499675	-0.0865678846048703
10356	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.37670109116421	0.830222599829702	-0.813941421762379
10404	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.84060797238341	0.99227325838182	1.06719656517072
20003	HESPERIDIN	HESPERIDIN	single-agent	0.0137174211248285	10	HESPERIDIN		2.86272752831797	1	1.15689115390637
10004	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		1.65778869957653	0.57909412725373	-1.1375092186362
10021	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		1.90361875411465	0.664966796624595	-0.393277934271806
10054	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		1.79414044678165	0.626724139490781	-0.724714956606432
10058	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		1.4428410277413	0.504009205720341	-1.78824650208849
10139	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		1.88627916537446	0.658909779822031	-0.445772184507825
10159	IBRUTINIB	IBRUTINIB	single-agent	0.0137174211248285	10	IBRUTINIB		2.24837956843555	0.785397683221569	0.650458496257948
